comment_text,label
Also tried in 1775.,0
Sounding like Dave63 and tRump.,0
"It is if you're a rich, old, white guy with enough bucks to put a senator in your pocket.",0
"""so if job's isn't the problem...""

Maybe it's education?",0
"Every American should be outraged at white supremacist neo-Nazi hate groups that desire to take this country back to the dark ages and take away basic human rights afforded by the US Constitution.  The Civil War was anything but - however it was decided long ago.
While violence is not the answer, awarding Hitler Nazi's a platform of free speech is true idiocy.
That is where it starts.
If you literally threaten to take away American citizens rights, you can expect them to fight vehemently to stomp out the scourge that spew such things. 
If fascists are not glorified in public marches, there will be no answer by ""antifa"" or whatever you want to label it. If you slap someone in the face, do you really expect not to be slapped back?",1
"what social injustice???? Blacks LOOTING, BLACKS MURDERING OTHER BLACKS MORE THAN ANY WHITE HAS EVER KILLED BLACKS IN ALL HISTORY OF USA......Chicago, 1,000 Black-killing-black murders a year for 50 years, then add Detroit, St. Louis, New Orleans, Houston, Dallas, Atlanta, LA--AND THAT IS MORE BLACKS KILLING EACH OTHER SINCE THE 70s THAN ALL THE ""slaves"" BROUGHT TO AMERICA..... It isn't White Cops killing Blacks that is the SOCIAL INJUSTICE.",1
They held hearings about Comey's firing.... at which they did their best to make Hillary Clinton the main topic. This columnist is laughably myopic.,0
"Americans, with their 10 million illegals have been beaten up here for years now with being a bunch of racists for trying to get a handle on them and secure the Mexican/U.S. border. All the while Canada has been promoting its brand of  King-of-all-Immigration and world's biggest heart. 
Trump tried to formulate a new immigration policy based on the Canadian model and it was roundly criticized as racist.
The Mariel boatlift alone brought 125,000 Cubans to the U.S. in a matter of months as Castro emptied out his prisons and mental institutions and sent them to the U.S.
The G&M is a good source for the study of revisionist history and how it has affected ordinary people.",0
Why?  Is the Pagoda sold out AGAIN???   That's OK.  Just stay at the Hyatt.  Cheap.  TATax is only 9.75%.  Can buy 3 spam musubis at 7-11 wiith no tax increase windfall.,0
"Let's be very specific here - the white""working people"".",0
It's all out the window in case you haven't been paying attention,0
"""You have been allowed to immigrate to Canada...""
I did not know this.  All black people have recently immigrated to Canada and all white people have not.  Sometimes there generalizations, like 80% of your points above, that should not be made.
Me thinks using the ""Visible Minority' card is necessary and appropriate some times.",1
"When you back a wounded animal into a corner, what happens? 

Kim's DPRK may be crumbling, but until the people do a Mussolini on the young Jong-Un, he has the potential to unleash a lot of chaos. I can see him being just the guy to blow a lot of things up just out of spite, ""If I can't be  Dear Leader, I'm taking it all down with me!""

So, what do you do? The hard-ball power politics part of me says ""stop giving DPRK food aid, it just goes to the military anyway - starve the army out"". But that's the sort of thing that Jong-Un can latch on to and say, ""All our problems are external. See? the world hates us! Support me and DPRK shall reign gloriously"".  Kim's control is strengthened by isolation and control of information. The ideal solution is to flood DPRK with as much counter-information and propaganda as possible. You also need China onside to relax their borders with DPRK to allow people to flee, and to keep their dog on a leash, but would likely need economic concessions.",0
"Why are homeless people wasting what little money they do have on a disgusting, unhealthy, expensive habit anyway? And they are complaining about ""discrimination""?",0
Do us a favor and exit the SWAMP!,0
So trumpty dumpty - are you fine with blacks killing all the white cops?  THAT my friend is racism,1
"Because he said all or most Mexicans are Rapist, and likes to retweet white supremacist site meme's. Says he wants to silence the media thats your first amendment in the bill of rights thats the thing you call the constitution.",1
Bowerman was definitely a motivator!  My wife's picture is in his paperback on Jogging.  He literally worked her butt off!,0
Or maybe just a Rhodes Scholar....,0
"SenseOfPlace

Before you just blindly blame 'climate change' maybe read the article. 

""the emergency spillway was rated to handle 250,000 cubic feet per second, but it began to show weakness Sunday after flows peaked at 12,600 cubic feet per second.""

The flows were barely 5% of the rated capacity before the spillway showed signs of damage.  Maybe blame poor engineering (this is the first time the spillway was used), but leave climate change out of it.  The water flows were well within design parameters. 

I will note that the Oriville Dam was built (completed?) in 1968, the same year as the WAC Bennett Dam in BC that I discussed in an earlier comment.  The spillway at the WAC Bennett Dam has been used on a number of occasions with no serious failures.",0
"Borme you are showing your ignorance.  Hate crimes are not limited to 'non white, non heterosexuals' victims.",1
"You should learn a bit about how the conservative side acted during Obamas presidency. Learn what Ted Nugent said and did, and instead of apologizing he's invited to the White House. Learn what Donald Trump did and said. Learn the racial and sexual slurs that were hurled at the Obama girls as young teens. Look up the mock lynchings, the burning in effigy, the emails, the Facebook posts, the texts of horrible, vile racism and violent threats aimed at the Obama family for eight solid years. Then you may be able to put the stupidity of a comedian who makes her living by being offensive in perspective.",1
"I also want to leave another comment in hopes that at least one person that is responsible for burning our flag reads this. First, you have no idea the tears, sweat, and blood that our four fathers put into defending this soil that your unappreciative self dwells upon. The freedom you have is because of that flag! You wanna scream gay rights or black rights and disrespect the president on his big day? That's spitting in the faces of all of the men that has fought for this country and made your lavish way of life possible. Do you know that in many other countries in this world would kill you for being gay and that you wouldn't have a right to speak out against the government. You would be beheaded, stoned, or imprisoned for life for burning a flag. That's just something for you to think about the next time you decide to riot and burn flags. Go spend a couple weeks somewhere else in this world, you'll come back kissing the dirt of the USA! It's to bad you understand that.",1
"How are ""old stock Canadians"" (a group I belong to, by any reasonable measure) being ""degraded and insulted""?  If programs trying to rectify the legacy of historical injustice constitute that to you, you're part of the problem.",0
Nice vanilla excuse for Dalton's blatant racism gary.  You loudly condemn racism by whites but make up excuses for Dalton's racism.  I've NEVER seen you reply to a racist Dalton post with criticism.  The entire forum sees your hypocrisy.,1
"“His Twitter feed is similarly replete with expletive-filled diatribes against Muslims, “social justice warriors,” and feminists.”
----------------------------------------------------------------------------------------------------------------------

There’s a fine line between free speech and hate speech, and Johnston is dangerously close to crossing it. The seven Conservative leadership candidates can be excused, IF they knew nothing of his racist, white supremacist opinions. But unless they denounce his intolerant diatribes, it will come back to bite them.",1
"What/who would you trust to judge 'the goverment' (that's a pretty big swath).   

""The truth, you can't handle the truth"" altime great movie line, always rings in my head when the topic turns what the public has a right to know.  

=========

We've both been managers of people somewhere along the line, you know how difficult it is to organize a small cooperative group, how would you do it with every conversation shared with the some times hostile public?   If you want to a consequence of open pubic government, look at the way Eugene City council holds meetings till the cows come home and still can't make a clear decision.     That's not leadership, it's taking polls.

Just saying if I was a negotiator of some sort, I sure as heck don't care what Joe Smith in Montana thinks or Fred in the Bronx.    I'd try to use diversions so I could get my job done in private.    Conflict often needs to be handled in private.

And then there's outright lying too.....    Follow the money.......",0
"I'm an American and I'm 14 and I know what a meter is. They taught us that in 4th grade. 

47 meters sucked.",0
"I guess the king combover crony patrol is out in force. 
You know who you are- unable to realize that business leaders in government makes America more like china. 
Its such a terrible fact that you can't stand to realize that its a civil comment. 
Reducing the voice of civilian comment to promote your own ideology is what russian or chinese  commies do.",0
Huh? How does his being black or a republican in anyway compromise his being an historian? If you are black you have no authority on history? Why would you even say that?,1
"The racism, corruption and elitism of the Democrats has finally caused the party to implode. From the Democrats embrace of slavery to their establishment of the KKK to their Party founder, Andrew Jackson and the Indian Trail of Tears they has collapsed. From the interment of the Japanese by Democrat FDR to the Democratic Progressive movement of Margaret Singer's eugenics to the establishment of mental institutions around the country they have collapsed.  From the racism of Democrat Woodrow Wilson who segregated the military and disbanded all Blacks from government service to Democrat Lyndon Johnson who kicked the Black man out of the house to give out welfare to the Black woman they have collapsed. From the Democrats who gave us the projects for Blacks, the ghetto for the Jewish American and the barrio for the Hispanics to the destruction of the all of the major cities in America to their party led by the Grand Klegal, Democrat Robert Byrd they have collapsed..

Good riddance...",1
The only way whites can purge their inherent racism is to elect liberal blacks to office.,1
"I hate to be the one pointing out a typo, but ""Gerry Butts is RUINING the country...""",0
"So, what is the lesson then?  I don't think it was how to be a good defense attorney.",0
McMaster seems like a just the facts kind of guy.  To undercut him like Trump did erodes the General's credibility.,0
"I can't wait until the 555-foot Washington Monument is toppled, brick by brick, because Washington was a racist slave owner. I can't wait until the Jefferson Memorial is bulldozed over, because Jefferson was a racist slave owner.  I can't wait for MLK's statue to be destroyed because he was a racist who only advocated for blacks.  I can't wait until all references to Jesus are removed because some people don't agree with Christianity. So I guess we see where this destruction is going?",1
"So denglish in your world the white race deserves no culture and should be appropriated by oppressed cultures but never the other way around.  Nice.

""Write what you know"" is no where near akin to Gnothi Seaton (Know Thyself) on the temple.  If it was you would have to arrive at a shameless victim who refuses to acknowledge the atrocities of my own ancestors  history (ex. caste system) but only wants to focus on the ones by those that ended up more successful.   

So let us flood your shores, while you shut up and give us preferential treatment because we are victims...or if not us, our great great grandfathers were.     That about it?

 If real racism rears its ugly head than we should ALL put a stop to it...but your victimhood for perceived sleights has grown tired...so move back to where you came from (not you personally) or continue with your appropriation of white culture (you know the one where the worlds oppressed rushes to) while putting a cork in it.    Sick of whiners.",1
"Thank for protecting the Sabbath Mayor, yours and mine.",0
"Barry may be intelligent, but he's also a condescending, opinionated, pansy who, in my opinion, was ill qualified to be president, was elected because he was a black man who could speak well, and has taken this country in the wrong direction in several ways. The most notable being the ill conceived Patient Protection and Affordable Care Act that is currently crumbling due to its inherent faults.
That doesn't mean that Trump will do better. A Trump administration will offer many significant challenges. I can only hope that those leaders in Congress, both Democrats and Republicans, will hold the line on any legislation Trump may propose that is inimical to the good health of our nation.
As to the ridiculousness of my statement, it's true and accurate. When Barry was elected and re-elected, I was depressed for weeks. I know what Friedman and many Clinton supporters are going through and they have my sincere sympathy.",1
"Trump adopted the phrase 'America First' because it was an old racist Nazi buzzword from years ago.

It was a dog-whistle siren call to his white supremacist brethren.

Then Bannon spewed out some word salad for Trump to further butcher in an attempt to deny it.


They came up with the empty 'isolationism' that Trump immediately denied when he met with Merkel.

Trump never had any foreign policy, other than looking to skim money wherever he could.

He's a petty con man, not an actual reasoned or sane human being, he's a fraud.

He's imbalanced, unfit for office.

Now we have a weak and insecure, belligerent child who imagines himself a fascist saviour.


He's no more than an egotistical juvenile buffoon.

We need to remove him from the office, get him out of office now.",1
"To not vote is not doing the least harm. The future president Clinton will be in a position to take certain limited actions that have the potential to improve the lives of women whose basic right to life, liberty and the pursuit of happiness have been fundamentally compromised by Republican party policies and their tacit support for harassment and terrorism. She will also be in a position to take certain measures to improve the status of millions of immigrants and potentially to get immigration reform. Hillary has a demonstrated record of working with members of Congress to get bipartisan legislation passed. Sanders has been much less effective. 
I understand that as a man who I assume is white, you have less to lose by not voting and helping the Republicans to maintain their stranglehold on the throats of women and continue their racist agenda. The hostility of white men to Hillary is well documented if not particularly rational. Trump is the alternative so go ahead and own it.",1
"President Lincoln was very good with words, but it was he who started the violent uncivil and unconstitutional war against the South by calling up 75,000 armed men to invade the South which has seceded without any constitutional prohibition.  He started the first draft, obligating northerners to suffer and die as they fought against southern brothers.  Over 630,000 Americans died in that war that he started, more than all other US wars combined.  The total by today's proportion, 10 times the 31.4 million of 1861, would be over 6.3 million, and that is without counting the hundreds of thousands of wounded physically and psychologically as well as the hundreds of thousands or million or more of widows and orphans.  Lincoln was eloquent about his own suffering, but did he ever understand and repent of the horror, death, and destruction he brought about?",0
"How Trump's Big Fat Racist Mouth Could Put Another Nail In His Coffin
http://www.nytimes.com/1993/03/21/books/the-high-price-of-hate.html

Trump began his presidential bid with racist speech when he stated that Mexican immigrants were drug dealers, rapists and murderers

Then he called for a Muslim Ban because he believed that only Muslims could be terrorists

He attacked a Muslim Gold Star family and assumed that the wife was not allowed to speak simply because she was a woman when the truth was that she was overcome by grief

He claimed that African American communities are filled with drug dealers and murderers to the extent that people cannot walk down the street without being shot

He refused to denounce David Duke, the most famous living KKK leader

He started the birtherism movement against our first African American president, claiming that Barack Obama was not a U.S. citizen


He repeatedly shared anti-Semitic tweets during the campaign",1
"Trump owes Bannon bigtime in helping Trump defeat Hillary to become President of the US.  Bannon took a page from Hilter's political playbook of vilifying Jewish and destroying his competition with Trump vilifying Hillary and destroying his Republican competitors as weak and ineffective such as 'low energy Jeb, 'little Marco, etc.   Bannon had Trump instill white national pride and the promise of bringing white back into the Whitehouse after 8 years of Obama and that worked well with the US electoral college as the popular vote is now meaningless.",1
Do you really think that Muslims constitute 100% of the terror threats? Do you have any evidence for this? What about anti-choice activists? Or First Nations militias? Or ecological demonstrators? Or right wing extremists? Or anti globalization groups? Or anti immigration groups? There are many ways the social fabric can tear. To suggest there is only one is to be blind to reality.,0
So we are the SAP's.,0
"What if they are criminal ""white"" people?",1
"Maybe you should actually try reading the article, especially the part where the die off is a recent phenomena.",0
"Jimmie Carter did just about the same thing--where were the protests then?   Sorry, I forgot protests are restricted to Democrats!!!",0
"Most of the time I never know where I'm hiking. So I’m sitting at my favorite watering hole at about 5:30 pm this afternoon and I notice that a woman has taken a seat next to mine. She has blond hair. I sit down at my seat and extend my hand and say: hello, I’m John. She looks at me and moves one seat down. I’m Sherry, she says. And that was that. I’m a handsome Native man. She’s a white woman, butt ugly. I’m dressed to the 9s, with $500 shoes. Her, she's got on dirty tennis shoes. Just had to get that off my chest.",1
"Just wondering, did people have to jump through all these hoops to open a liquor store?  We voted yes, get off the ""pot"" and let it happen!!  You want to fix our budget?  Pot can help.  Stop making it so difficult.",0
"Getting a photo ID so you can vote is easy. Unless you’re poor, black, Latino or elderly.
https://www.washingtonpost.com/politics/courts_law/getting-a-photo-id-so-you-can-vote-is-easy-unless-youre-poor-black-latino-or-elderly/2016/05/23/8d5474ec-20f0-11e6-8690-f14ca9de2972_story.html",1
"You're seriously claiming that Antifa is the worst of the lot? Until you can show me mass graves and ovens they used to kill people, or burning crosses and necktie parties they used to terrify and kill countless Americans, your words only serve to whitewash the atrocities committed by Nazis, white supremacists and their ilk. My grandfasther was a hero because he fought the Nazis. And here you are saying those who speak up against them are the ""worst of the lot."" Seriously, shame on you.",1
Good point black rifls ...white is actually the combination o all colors together,1
Another white person whitesplainin' race issues in America.,1
"You may want to do a little research into the way these cc&r's were used by property owners ""raising their collective voices""  to exclude ""those people"" from their neighborhoods also. These types of restrictions have historically been used for exclusionary racist and elitist protectionism.",0
"55% of Americans are also educationally deficient, half of those not even having achieved a high school diploma or GED.",0
"Only 16% of single-parent homes are headed by fathers. Not my definition of ""plenty.""",0
"I will disagree with you 150% since I lived that life from the early teen of the 1960's and into my senior years where my daughter and now my granddaughters can be all that they can be.  In my time I had a choice of careers that is marriage and kids (expected), business school as a secretary, teaching or nursing. I went to nursing school in Boston and Hillary was nearby in college in Wellesley, MA.  Hillary had the courage of conviction to become an attorney , choose a life of public service over marriage at the time and had a career after she did marry when most women stayed home helping their husbands career. (expected) Hillary broke that glass ceiling even back then. I did too, I did not marry until I was 28 and the housewives in my neighborhood in Boston were stay at home moms who were hosting morning coffee to other stay at home wives. Over the decades I became the stay at home mom while the women in the neighborhood dropped the kids off at childcare and went to work. Choices.",0
"Damn near every one of them are ""Park Slope Productions (ABP for one) with Thom Beers name mentioned someplace",0
"""yes this line of thinking is going do die with all the old racist white people""

No it won't, the push-back against this social over-engineering nonsense is coming (ie, this is how people like Trump get elected) and it won't be pretty...",1
"JP says:  ""Trump is a product of many angry, mostly white Americans""

Racist stereotyping duly noted.",1
"Really, R.D.?  When are you ever charitable to anyone you disagree with?",0
"The fact that Trump got elected contradicts your opinion. He appointed a white racist to head the DOJ. He was endorsed by Nazis and Klansmen. BTW, why don't white folks take responsibility for their choices? No one is forcing them to live in red states that are net welfare recipients from blue states. No one is forcing them to do drugs, over eat, and other self destructive behaviors. Globalization is not kind to the poorly educated white folks that elected Trump. He can't change that, even with Putin's help. The coal industry jobs are never coming back. Republicans have been doing everything they can to keep the poor in poverty, breathing and drinking pollution. They are still using the Southern Strategy to recruit white racists to the GOP. The GOP is just a white identity party these days. Poorly educated white folks are the only demographic dying younger. They are killing themselves. No one is trying to prevent them from voting. They vote against their self interest.",1
"And you're not talking down to and/or stereotyping me, right?

My colleagues in various biological disciplines are male, female, African and Anglo-American, Tikan (Costa Rican), Mexican, Australian, Kiwi, Pakistani, Japanese, Nigerian, Indian, Iranian, Bangladeshi, Sudani etc.--and those are just the categories of colleagues I know personally, and can recall at one sitting.  You're convinced they invariably ""talk down"" to anyone with a vagina?  I'm not talking down to you--I'm openly ridiculing a specious argument.  Don't hate me because I'm smarter than you...",1
"Trump took a suggestion from Democrats, agreed to it, ...and everyone wants to analyze Trump's move.

Look.  

It's a really simple matter.

Trump has no idea what he's doing day by day.

Expect more of the same.

What did not, and could not happen, was Trump being 'shrewd' and/or 'acting tactically'.

He simply reacts to whatever immediate stimulus that he encounters which distracts him from his normally constant state of dwelling upon his own self-imagined greatness.

   HIs lizard brain controls all his actions.  

When Trump acts it's simply autonomous.

He's well know for agreeing with the last person that gives him any kind of input.

It's what he is.  Vacuous.",0
"Since this opiate addiction seems to hit ""poorly educated"" white folks the hardest, the government might do something about it. Of course, it will have to be started by someone other than Trump. He doesn't do empathy. His white nationalist voters might care.",1
"Waterfront, I gave you ""thumbs up"", but the CHRT would support discrimination against whites.",1
"Hey Kira.....""funny"" how even Luke is questioning Inouye and why there's a ""new"" proposal even after the Senate voted 25-0 to NO EXTENSION.  Now didn't we see that coming a few weeks ago?

Bunch of ...............",0
"Here's an interesting link as food for thought.
https://www.youtube.com/watch?v=rE3j_RHkqJc&index=62&list=PLqs5ohhass_QhOSkrNqPFEAOv5fBzTvWv
Basically it seems like you have reached the part of the stage of flowers and butterflies ""arguing among themselves about how angry the other group makes them.""",0
"""When an individual or a country/culture decides to commit suicide, ultimately, no one can prevent them form [sic] doing it.""

If you mean to suggest that the only way to avoid cultural extinction is to increase procreation in a world already overpopulated with nearly 8 billion people on a planet with dwindling non-renewable resources which can only comfortably sustain far less, especially considering the long-term effects of global warming which will create further civil unrest, then you're living in an alt-reality - which is hardly surprising, given the considerable amount of company you keep these days. I prefer to let your precious ""culture"" change and adapt - which it will, because it's either that or, as you say, commit suicide.",0
"Chrystia Freeland's sly mishandling of this story .... 
Miriam Monsef's birthplace, 
Trudeau's backpedaling on electoral reform
Butts and Telford's egregious, lavish moving expenses
$10 billion 'infrastructure' deficits now $25 billion with NO infrastructure
Gov't spending up 9%, revenues down 1%
Grandstanding on greenhouse gas targets but almost verbatim adopting the Harper targets
Cutting health transfer increases to a level that would have Harper drawn and quartered
Cash for access ...

All this after just one year.  It took Pierre Trudeau years to reach this level of ineptness and deceit.",0
Dump on the white man all you want..... but ask yourself this question Ms. Khan... would the world be a better place if the Pakistani's ruled the world (your ancestral homeland),1
Please feel free to let us know where the rescue helicopters would have been based that could have flown to PR right after the hurricane had blown through.,0
"Is the claim that measurable average temp increases forced over a period of days bear any scientifically useful resemblance to any actually measured (or projected via the ever-evolving models) rate of natural, gradual temperature increase over a longer time?

Adaptation is unlikely to occur in a single generation; of the higher order animals, the sculpin appears to have a 4 year lifespan, the char decades. If you cook the fish and algae by artificially dropping the surface warm zone a foot in a matter of months, even for 5 years, all you've proved is those species can't adapt quicker than you (but not nature) can turn up the thermostat.",0
Don't let the US offload the junk on us. Buy something else. Buy Chinese would be better than buying F35. It is a fancy toy that does not work.,1
"Racially-motivated slayings of whites don't typically make national news, so this one is pretty obvious.",1
"The law is very plain that pre-Columbian remains are to be turned over to the Confederated Tribes. The coroner who first examined the skeleton declared it to be a white man so there was no issue. But when the first carbon dating came back as over 9000 years old the controversy began. A legion of kooks began proclaiming that white people were here first. Google ""Kennewick Man"" and read some of the theories. Further examination of the remains suggest to me that the individual was Unangan. But that's irrelevant. The law says the remains are to be turned over to the tribe. It's embarrassing to me that one more time we've decided to do what we want and to hell with the agreement made with the Indians.",1
"2 engines vs 1 is a red herring. 1 engine fighters have a better safety record than the twin engine planes. The F-35 is very combat survivable even WVR. Just as survivable as their competitors. The software issue is a concern and if the government weights that in their decision analysis, the F-35 wouldn't score well.",0
It's these white bosses themselves who have heavily influenced (god knows with what kind of threats) this action. Not only should KPMG stop operating but also be forced to reveal their influencers.,1
dragon your trying to be funny right? NO one can be that ignorant! David Duke a Democrat?! Hilarious!....KKK the strong arm of the Dems?!.....Hilarious!....LMBO.....,0
The virulent anti-immigrant voices are those from people who hate non-white immigration to Canada. It is nothing but pure hatred and fear of non-Europeans.,1
"As an African American, you should be proud of Ben Carson, a very successful neurosurgeon and potential candidate for POTUS.
Al Green should be an embarrassment to you.  Your democrat party leaders had to stop Al Green from making a fool of himself, trying to impeach Trump in the house of reps, based on emotions and absolutely no hard evidence.",1
I'm sorry you're having reading comprehension problems. Maybe you can have someone read the article to you out loud and explain what it says.,0
You're the one who keeps on bringing up how vastly superior I am. It's kinda weird.,0
"A deplorable guy with a lighter complexion can have his wife own and operate the business, then apply for a city contract.  Indeed, a lot of white guys are married to Hispanic women who can continue to use their maiden name for business purposes, such as a city contract.

If the city wishes to discriminate as to race or ethnicity, then an inexpensive DNA test, such as Ancestry.com should be required as proof of qualification.  Many lighter complected guys may have a certain percentage of a qualifying race or ethnicity.  The city should then be required to ascertain what percentage is needed to qualify as a minority.",1
"Sorry, open borders libertarians are no better than dims.",0
"You wrote:

<<Steven Bannon, who allegedly has some ties to unsavory KKK types...>>

You're not grasping the argument. I doubt Bannon has ""some ties"" to the KKK. The point is he actively and aggressively promoted an ideology congenial to the white supremacist mission of the KKK.

You wrote:

<<The Confederate Army has been dead for centuries as well, but apparently we still face issues with the simple appearance of it's flag.>>

Typical conservative hand-waving.  Note the Confederate flag represents a treasonous rebellion to defend slavery and its legacy of Jim Crow, systematic terrorism against African Americans, and social and institutional racism.

I have got to wonder how you reconcile Christianity with the ideology of Donald Trump and the alt-right. Hypocrites!",1
"When will people stop using the sexist white male privilege thing, you see we all have our thing and it will never go away..human nature.  ...human nature baby.",1
If this was local punks they should be ashamed of themselves. What's the purpose of  harassing innocent folks. Act your age and not your shoe size. Minors should be prosecuted as adults,0
"The problem with King's Village and the old International Marketplace is that you have small time vendors in pricey Waikiki where the price per square foot is outrageous!  So, unless we all bombard the ""kitschy"" candle makers, 7 for $20 t-shirt vendors, and made in China aloha wear, backpacks and handbag shops, the vendors ultimately have to close up shop.  If you only net $50 a day, you will not make it!  I admit that I liked walking around the old IM, but I never did buy  a candle or frankly anything except maybe a drink or dessert from the food court.  This is why only high end shops and condos are blossoming as they are the only ones who can afford the leases.  I predict the next thing to go will be Duke's Lane.  The one thing going for Duke's tenants right now is that it is located in a rather dead hard-to-see space off Kalakaua.  But....someone will find ""better"" use for it!",0
"Thank R.G. for your honest fact truth about us Arab/Muslim Americans, who live in Oregon. 

It's about time some media speaks about the reality of our lives with hates crimes, loosing our homes, and valuable life stock, being homeless, jobless, and voiceless. 

The Oregon government is the biggest part of our humiliation and lost. Particularly, Lane County government is the one to blame for all this crimes of hate, bigotry, etc.etc... 

They are the one who are complicit with each other to cover for their white crimes against us Muslim/Arabs.  

The Lane County D.A. office, Sherif Dept. EPD, all of them are complicit, & silent about all this hate!   

https://www.youtube.com/watch?v=zkoCbg-NYB0&feature=youtu.be",1
"""NFL Owners, FIRE your players for not standing up during the National Anthem!""

HHS Secretary, ripping off the US Government? . . . ""well, I'm not happy about that. . . we'll see. . .""

Lucky for Price he's not a black man, and ONLY a larcenous SOB, eh?  Otherwise, ""FIRED!""",1
I'm willing to bet that all of these 'loyal' fans include a whole bunch who boo every time the Broncos have a bad game or make some mistakes.  They're not loyal so much as whiney and used to getting their own way.,0
"I've never felt that being white made me either superior or inferior, just a different color among many.  Recently, however, some black kids called me ""nigger"" and threatened me just because I asked them to leave our property.  I truly felt sorry for them, but I also understood their anger.",1
"the biggest issue Trump home grown terrorist are spreading like wild fire in the United States and he has fueled a hate war on his own country and the idiots do not realize this but blame other for the Muslim issue,

shame he better stop the KKK from coming out from the Big rocks as most are lawyer, Policemen, Judges in Courtrooms around the United states also the some are CEO of big companies  they are living under our noses and the aryan nation and Hells Angles biker gangs too and the white supremacist  who have already stated a hate war against Mexican.Sikhs.Hindus,Black Americans and of courses the Police Department across the nation.",1
"Current immigration and birth trends will have white people as the minority in Canada in two generations. Our democracy will no longer tolerate the white racist foundation of this country.
We should bite the bullet and erase it now rather than wait for American style race wars to force us to tear them down.",1
This disease is man-made. Does it really matter where this disease originated since it is now a nation-wide issue not an isolated issue. How a person self-manages is vital surrounding stigmatizing diseases and locations. HIV Test should be a requirement for all Government personnel including presidential candidates.,0
Don't believe a word this guy wrote! It's all a smokescreen. Everybody knows Wasilla lawmakers avoid doing their jobs during the regular session so they can get free flights to Juneau where they can party out of sight of their constituents.,0
"Weary,
  You stated that ""The UN does not support their case because they have a nationality (Spanish) and nobody is trying to take that away from them.""  That's false, cannot find it anywhere, but many articles show the UN being sympathetic to Calonia's desire for independence.  I don't have all day to Google for you.  As for the inconsistency in supporting votes of self-determination, I agree, that's a problem. The law should be more consistently applied. Their is some complexity in the Kurdish nationalism movement however as the region is wrapped in civil conflicts across borders already, and a Kurdish nation would almost certainly overlap several national boundaries. It's more complicated than in Catalonia where their is peace and the division would all occur within current Spanish territory. Nevertheless, no nations request for independence can be ignored on the basis of their political opinions. It's immaterial.",0
"Should black people stop eating pizza or hot dogs? White people food is for white people and black people food is for black people, right?  We are being scolded we are all to stay on our own sides of the racial divides, so that applies to everybody. STOP!!  Put down that glass of wine and unto thine own self be true.  But of course all that  race shaming does not apply himself.",1
"Given the situation in the U.S. today, with Catholics such as Steve Bannon in leadership roles where they foster, or at least do not oppose, anti-immigrant, anti-Muslim, anti-Jewish, anti-gay, anti-Black, anti-feminist sentiments and actions, this movie might be quite relevant.",1
"congrats hilo for kicking the crap out of the wimpy raiders. iolani should just drop football and concentrate on robotics hahahahahaha leave the really football to the big 3, pun, kam, still.  garens gonna get trashed this comment. hahaha iolani needs to stop fooling themselves and play the sports that they can compete like vball, basketball, tennis, and robotics and national merit  but they losing that one to punahou again. well i heard they gonna have dorms, so they will bring in lots and lots of rich asians.  Maybe they should petition the ILH to have ping pong or chess. nah nah nah, i'm only playing around, so you iolani alums or wannabes, you still can blast my comments. go for it.  give me your best shot.",1
"The contacts, such as they were (and most were so fleeting as to be not even worthy of being considered a ""meeting"") pale in comparison to the osama/klinton administration ""meetings"", and criminal, corrupt, collusion with the Russians. Perhaps you would do well to listen to all obama's utterances,every time that corrupt @$$ opened his mouth he lied.  With one exception, when he said he would ""fundamentally transform"" America,he did his damndest to destroy the Constitution, rule of law, and our country.  I'd call that pathological!  You might want to do a little research into your ""left wing"" compatriots: Progressives, Nazis, KKK, White supremacists, socialists, communists, Occupy, (""anti"")-fascists, BLM, etc.  I wouldn't call it ""bigotry"", not when the ""ideas"" are harmful and destructive to the country. Have you ever READ the Declaration of Independence? The Constitution? Of course, if you're left wing, you think those no longer apply, they're flawed and useless, they're ""living"".",1
"Fall Kabib wrote: ""Yeah big news ADN....so what is going on with the 4 black people who kidnapped and tortured the mentally handicapped white guy? You buried the article so far down I cannot find it now. Why did you do this?""

Actually the potential of a 4"" rise in sea level is a big deal and very news worthy. Why do you think a local Chicago crime story is so important to us here in Alaska?",1
"More conservative drivel. What twittler did Friday night absolutely led to the mass protests this weekend. Every player had every right to protest, and protest strongly, against our racist, ineloquent, foul-mouthed, hate-inducing POTUS and his wayward divisive agenda. I stand with the players 100% on this. Inequality and violence against African Americans in this country is real.",1
"Kudos, I hadn't read up on the snap acquittal yet and wasn't expecting it so soon but am not at all surprised. This is liberal Ontario and if they have to dismiss a trial by saying there is ""no evidence"" despite recorded offers of employment to opposition members in exchange for an easier election run then I guess that's the new reality (until someone else does it). This doesn't exactly change my point. I initially said there is more proof that Wynne broke rules than Trump regarding elections. That is still the case. Trump hasn't so much has been questioned in court yet. Wynne has and admitted to being aware of ""talks"" and walked free along with others in her camp but hey...so did OJ. I have a feeling this will hurt her in the spring.",0
I expect no more from JT..............,0
Blm has no problem running their mouths why not listen to what the white guys have to say im sure it wont be racist jibberish like blm.,1
